#Epoch	Loss	Best
0	27.76679284165862	27.76679284165862
1	4.37280056755227	4.37280056755227
2	4.37280056755227	4.37280056755227
3	4.37280056755227	4.37280056755227
4	4.37280056755227	4.37280056755227
5	4.37280056755227	4.37280056755227
6	4.37280056755227	4.37280056755227
7	4.37280056755227	4.37280056755227
8	4.37280056755227	4.37280056755227
9	4.37280056755227	4.37280056755227
10	4.37280056755227	4.37280056755227
11	4.37280056755227	4.37280056755227
12	4.37280056755227	4.37280056755227
13	4.37280056755227	4.37280056755227
14	4.37280056755227	4.37280056755227
15	4.37280056755227	4.37280056755227
16	4.37280056755227	4.37280056755227
17	4.37280056755227	4.37280056755227
18	4.37280056755227	4.37280056755227
19	4.37280056755227	4.37280056755227
20	4.37280056755227	4.37280056755227
21	4.37280056755227	4.37280056755227
22	4.37280056755227	4.37280056755227
23	4.37280056755227	4.37280056755227
24	4.37280056755227	4.37280056755227
25	4.37280056755227	4.37280056755227
26	4.37280056755227	4.37280056755227
27	4.37280056755227	4.37280056755227
28	4.37280056755227	4.37280056755227
29	4.37280056755227	4.37280056755227
30	4.37280056755227	4.37280056755227
31	4.37280056755227	4.37280056755227
32	4.37280056755227	4.37280056755227
33	4.37280056755227	4.37280056755227
34	4.37280056755227	4.37280056755227
35	4.37280056755227	4.37280056755227
36	4.37280056755227	4.37280056755227
37	4.37280056755227	4.37280056755227
38	4.37280056755227	4.37280056755227
39	4.37280056755227	4.37280056755227
40	4.37280056755227	4.37280056755227
41	4.37280056755227	4.37280056755227
42	4.37280056755227	4.37280056755227
43	4.37280056755227	4.37280056755227
44	4.37280056755227	4.37280056755227
45	4.37280056755227	4.37280056755227
46	4.37280056755227	4.37280056755227
47	4.37280056755227	4.37280056755227
48	4.37280056755227	4.37280056755227
49	4.37280056755227	4.37280056755227
50	4.37280056755227	4.37280056755227
51	4.37280056755227	4.37280056755227
52	4.37280056755227	4.37280056755227
53	4.37280056755227	4.37280056755227
54	4.37280056755227	4.37280056755227
55	4.37280056755227	4.37280056755227
56	4.37280056755227	4.37280056755227
57	4.37280056755227	4.37280056755227
58	4.37280056755227	4.37280056755227
59	4.37280056755227	4.37280056755227
60	4.37280056755227	4.37280056755227
61	4.37280056755227	4.37280056755227
62	4.37280056755227	4.37280056755227
63	4.37280056755227	4.37280056755227
64	4.37280056755227	4.37280056755227
65	4.37280056755227	4.37280056755227
66	4.37280056755227	4.37280056755227
67	4.37280056755227	4.37280056755227
68	4.37280056755227	4.37280056755227
69	4.37280056755227	4.37280056755227
70	4.37280056755227	4.37280056755227
71	4.37280056755227	4.37280056755227
72	4.37280056755227	4.37280056755227
73	4.37280056755227	4.37280056755227
74	4.37280056755227	4.37280056755227
75	4.37280056755227	4.37280056755227
76	4.37280056755227	4.37280056755227
77	4.37280056755227	4.37280056755227
78	4.37280056755227	4.37280056755227
79	4.37280056755227	4.37280056755227
80	4.37280056755227	4.37280056755227
81	4.37280056755227	4.37280056755227
82	4.37280056755227	4.37280056755227
83	4.37280056755227	4.37280056755227
84	4.37280056755227	4.37280056755227
85	4.37280056755227	4.37280056755227
86	4.37280056755227	4.37280056755227
87	4.37280056755227	4.37280056755227
88	4.37280056755227	4.37280056755227
89	4.37280056755227	4.37280056755227
90	4.37280056755227	4.37280056755227
91	4.37280056755227	4.37280056755227
92	4.37280056755227	4.37280056755227
93	4.37280056755227	4.37280056755227
94	4.37280056755227	4.37280056755227
95	4.37280056755227	4.37280056755227
96	4.37280056755227	4.37280056755227
97	4.37280056755227	4.37280056755227
98	4.37280056755227	4.37280056755227
99	4.37280056755227	4.37280056755227
