#Epoch	Loss	Best
0	28.648463569188173	28.648463569188173
1	408.6968227045138	28.648463569188173
2	129.41952523845046	28.648463569188173
3	23.252991071442562	23.252991071442562
4	22.580167878917894	22.580167878917894
5	12.303255703930219	12.303255703930219
6	4.669907210686482	4.669907210686482
7	5.7732912329069785	4.669907210686482
8	5.218448430369766	4.669907210686482
9	4.776634307362131	4.669907210686482
10	4.29568750314115	4.29568750314115
11	4.286301543452175	4.286301543452175
12	4.265775395568588	4.265775395568588
13	4.220387558634181	4.220387558634181
14	4.209292799732191	4.209292799732191
15	4.208196513928847	4.208196513928847
16	4.20556657640796	4.20556657640796
17	4.2009262517486885	4.2009262517486885
18	4.193529762792034	4.193529762792034
19	4.182220728192541	4.182220728192541
20	4.165227339810028	4.165227339810028
21	4.139952137749015	4.139952137749015
22	4.102615019184894	4.102615019184894
23	4.047785410821457	4.047785410821457
24	3.9676453422907243	3.9676453422907243
25	3.8518448763963926	3.8518448763963926
26	3.691364241373622	3.691364241373622
27	3.497694200935146	3.497694200935146
28	3.3585693751431984	3.3585693751431984
29	3.4170547054574487	3.3585693751431984
30	4.888847256310785	3.3585693751431984
31	3.301799239599291	3.301799239599291
32	3.1618305957911987	3.1618305957911987
33	3.1912585017333663	3.1618305957911987
34	3.229247930615074	3.1618305957911987
35	3.214686712002708	3.1618305957911987
36	3.1295870064910196	3.1295870064910196
37	2.972627036912402	2.972627036912402
38	2.766070996168014	2.766070996168014
39	2.5796762827363726	2.5796762827363726
40	2.5043145108115348	2.5043145108115348
41	2.477364690669403	2.477364690669403
42	2.3352440672042136	2.3352440672042136
43	2.104475541961661	2.104475541961661
44	1.9199145010860532	1.9199145010860532
45	1.8204567551174544	1.8204567551174544
46	1.7619687304215343	1.7619687304215343
47	1.7096543727356606	1.7096543727356606
48	1.6702770828820424	1.6702770828820424
49	1.6455489099248912	1.6455489099248912
50	1.6106035210196237	1.6106035210196237
51	1.5645558027393256	1.5645558027393256
52	1.5404631470226433	1.5404631470226433
53	1.5235631365091553	1.5235631365091553
54	1.4915939012293076	1.4915939012293076
55	1.4588203442703065	1.4588203442703065
56	1.4425261417358515	1.4425261417358515
57	1.4164377965579635	1.4164377965579635
58	1.3811217707506307	1.3811217707506307
59	1.3599552398880599	1.3599552398880599
60	1.33455309218524	1.33455309218524
61	1.298504977724971	1.298504977724971
62	1.2736968044259636	1.2736968044259636
63	1.247148009178051	1.247148009178051
64	1.2122780837384233	1.2122780837384233
65	1.1878372564201556	1.1878372564201556
66	1.159666066435054	1.159666066435054
67	1.128667198337415	1.128667198337415
68	1.1064169495440874	1.1064169495440874
69	1.0778337989974984	1.0778337989974984
70	1.052068121455495	1.052068121455495
71	1.029809333600236	1.029809333600236
72	0.9895979373829978	0.9895979373829978
73	0.9506873291450832	0.9506873291450832
74	0.9191738453990492	0.9191738453990492
75	0.9137437049979225	0.9137437049979225
76	0.8714216693050733	0.8714216693050733
77	0.8624746310374556	0.8624746310374556
78	0.8321299580474851	0.8321299580474851
79	0.8222787844101995	0.8222787844101995
80	0.8043841293881338	0.8043841293881338
81	0.7865915380925662	0.7865915380925662
82	0.7766029225987526	0.7766029225987526
83	0.7597900466343841	0.7597900466343841
84	0.7562693318590635	0.7562693318590635
85	0.7389981976919069	0.7389981976919069
86	0.733235814037951	0.733235814037951
87	0.7195166789641567	0.7195166789641567
88	0.7121253459910845	0.7121253459910845
89	0.6879404786155398	0.6879404786155398
90	0.6688363826242195	0.6688363826242195
91	0.6441044336861692	0.6441044336861692
92	0.6280098763969663	0.6280098763969663
93	0.6046953819852935	0.6046953819852935
94	0.595187030133073	0.595187030133073
95	0.5713514503389876	0.5713514503389876
96	0.5445178536182365	0.5445178536182365
97	0.5254375061699805	0.5254375061699805
98	0.4980559954847274	0.4980559954847274
99	0.47040721565779037	0.47040721565779037
