leg,arch,subset_size,n_reactions,n_density_species,E_kcalmol,D_rmse,gamma,gammaD_kcalmol,ED_kcalmol,E_pbe_kcalmol,D_pbe_rmse,ED_pbe_kcalmol,beats_pbe,E_scan_kcalmol,D_scan_rmse,ED_scan_kcalmol,beats_scan,ED_pbe_cell_kcalmol,ED_scan_cell_kcalmol,n_reactions_slice,D_insample_rmse,n_insample_species
bh76_wtmad2_eps_gamma_dfs,medium,1,58,63,27.149199501087242,0.0080169696725206,1084.87,8.697369888627422,13.174294458919455,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.521649893881172,,58,,
bh76_wtmad2_eps_gamma_dfs,medium,2,57,61,40.54435341898159,0.011551662745155124,1084.87,12.532052362336438,19.146132921554965,22.114068697861534,0.008967034748146765,13.512105078655408,False,,,,,13.604071489066623,,57,,
bh76_wtmad2_eps_gamma_dfs,medium,3,56,59,22.285357323391906,0.012138077358176678,1084.87,13.16823598356513,16.554533227237687,22.114068697861534,0.008967034748146765,13.512105078655408,False,,,,,13.533029817983843,,56,,
bh76_wtmad2_eps_gamma_dfs,medium,4,56,59,27.043766250895352,0.012639128577691248,1084.87,13.711811420079904,18.19721589592794,22.114068697861534,0.008967034748146765,13.512105078655408,False,,,,,13.533029817983843,,56,,
bh76_wtmad2_eps_gamma_dfs,medium,5,56,59,37.5186108454361,0.011720913393268726,1084.87,12.715667312955441,18.993969498300157,22.114068697861534,0.008967034748146765,13.512105078655408,False,,,,,13.533029817983843,,56,,
bh76_wtmad2_eps_gamma_dfs,medium,6,56,59,33.738150021799086,0.011326865710665723,1084.87,12.288176803529922,18.014922375414674,22.114068697861534,0.008967034748146765,13.512105078655408,False,,,,,13.533029817983843,,56,,
bh76_wtmad2_eps_gamma_dfs,medium,7,57,58,16.215499860229237,0.010026056045286643,1084.87,10.87696742185012,13.020258500073508,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.688215728204282,,57,,
bh76_wtmad2_eps_gamma_dfs,medium,12,55,56,18.82425701292724,0.010325496454170623,1084.87,11.201821338236083,14.04552145756183,22.114068697861534,0.008967034748146765,13.512105078655408,False,,,,,13.688331846432146,,55,,
bh76_wtmad2_eps_gamma_dfs,medium,15,55,53,18.763618763724544,0.009732846865876698,1084.87,10.558873579383652,13.513358694045946,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.781250555237502,,55,,
bh76_wtmad2_eps_gamma_dfs,medium,18,55,53,16.752891083218877,0.010127324071156041,1084.87,10.986830065075054,13.270585269841995,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.781250555237502,,55,,
bh76_wtmad2_eps_gamma_dfs,medium,26,55,49,22.928924195896364,0.008259398558809253,1084.87,8.960373714495393,12.885309061609457,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.900860749556903,,55,,
bh76_wtmad2_eps_gamma_dfs,medium_attn,1,58,63,39.418318802733246,0.007427314975390857,1084.87,8.057671197352278,13.380230809900382,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.521649893881172,,58,,
bh76_wtmad2_eps_gamma_dfs,medium_attn,2,57,61,20.639824836933776,0.007760403360521698,1084.87,8.419028793729174,11.959678919770772,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.604071489066623,,57,,
bh76_wtmad2_eps_gamma_dfs,medium_attn,3,56,59,17.58519799618744,0.008870704998354692,1084.87,9.623561731565054,12.43954080755028,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.533029818010588,,56,,
bh76_wtmad2_eps_gamma_dfs,medium_attn,4,56,59,16.467412341884582,0.009128902358126583,1084.87,9.903672301260785,12.368687726779092,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.533029817983843,,56,,
bh76_wtmad2_eps_gamma_dfs,medium_attn,5,56,59,14.471883959064911,0.007961424713762185,1084.87,8.63711082921918,10.817888602009948,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.533029818010588,,56,,
bh76_wtmad2_eps_gamma_dfs,medium_attn,6,56,59,15.704099373482391,0.008055075336425462,1084.87,8.73870958022789,11.228951950963893,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.533029817983843,,56,,
bh76_wtmad2_eps_gamma_dfs,medium_attn,7,57,58,15.48707918636629,0.008104821603798123,1084.87,8.792677813312467,11.21699015000668,22.114068697861534,0.008967034748146765,13.512105078655408,True,,,,,13.688215728229544,,57,,
w411_wtmad2_eps_gamma_dfs,medium,1,119,111,1.1570600756538485,0.007675642159661552,1084.87,8.327073909752027,2.031798534862335,2.5357084350061805,0.008819055116130788,4.00892137472038,True,,,,,4.026781652277371,,119,,
w411_wtmad2_eps_gamma_dfs,medium,2,120,110,6.597194908523356,0.009198326183748355,1084.87,9.978988126963076,7.943122915870232,2.5357084350061805,0.008819055116130788,4.00892137472038,False,,,,,4.01201590148828,,120,,
w411_wtmad2_eps_gamma_dfs,medium,3,120,109,3.608212022342743,0.010136185680275004,1084.87,10.996443758959941,5.433541353968972,2.5357084350061805,0.008819055116130788,4.00892137472038,False,,,,,4.011623691146487,,120,,
