leg,arch,subset_size,n_reactions,n_density_species,E_kcalmol,D_rmse,gamma,gammaD_kcalmol,ED_kcalmol,E_pbe_kcalmol,D_pbe_rmse,ED_pbe_kcalmol,beats_pbe,E_scan_kcalmol,D_scan_rmse,ED_scan_kcalmol,beats_scan,ED_pbe_cell_kcalmol,ED_scan_cell_kcalmol,n_reactions_slice,D_insample_rmse,n_insample_species
combined_wtmad2_eps_gamma_dfs,medium,5,3,4,4.314672504898587,0.013147359767167504,1084.87,14.263176190607009,6.625194892132412,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,13.25369041651647,,3,,
combined_wtmad2_eps_gamma_dfs,medium,6,4,5,3.9173025995864923,0.01234370168397108,1084.87,13.391311645889704,6.061469644922853,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,11.784957762905664,,4,,
combined_wtmad2_eps_gamma_dfs,medium,7,5,6,2.041961479098454,0.01041825293418927,1084.87,11.302450060713912,3.459001181814017,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,7.894790444401938,,5,,
combined_wtmad2_eps_gamma_dfs,medium,12,10,11,3.1086500378023945,0.010256683474817592,1084.87,11.127168201325361,4.859639434649466,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,8.857013279962464,,10,,
combined_wtmad2_eps_gamma_dfs,medium,15,13,14,2.77565421503402,0.009004204644442676,1084.87,9.768391492616525,4.322955711815852,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,8.077985776554135,,13,,
combined_wtmad2_eps_gamma_dfs,medium,18,16,16,2.5978774479523183,0.009442928131424132,1084.87,10.244349441938096,4.1446961827320585,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,8.009219298653717,,16,,
combined_wtmad2_eps_gamma_dfs,medium,26,24,22,2.23426864127995,0.007311139520813023,1084.87,7.931635931944424,3.4864394622527737,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,7.142363628059613,,24,,
combined_wtmad2_eps_gamma_dfs,medium_attn,1,1,1,0.047625980242987836,0.00494368537719774,1084.87,5.363255955160511,0.09441356333697695,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,0.7907757913610339,,1,,
combined_wtmad2_eps_gamma_dfs,medium_attn,2,2,3,0.5854494009851271,0.006168999311856446,1084.87,6.692562283453702,1.0767107143510264,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,11.273786636965664,,2,,
combined_wtmad2_eps_gamma_dfs,medium_attn,3,2,3,1.5667316920322663,0.006258857978746223,1084.87,6.790047255402413,2.5460006283165653,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,12.570606973903056,,2,,
combined_wtmad2_eps_gamma_dfs,medium_attn,4,3,4,1.6774413031359063,0.006483935683412181,1084.87,7.034227304863371,2.70889629708586,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,11.576980457707844,,3,,
combined_wtmad2_eps_gamma_dfs,medium_attn,5,3,4,1.7664782363538545,0.007315440772905512,1084.87,7.936302231302002,2.8897500495769775,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,13.253690416450462,,3,,
combined_wtmad2_eps_gamma_dfs,medium_attn,6,4,5,1.7238415060761283,0.007239100097097934,1084.87,7.853482522338635,2.827127723586401,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,11.784957762896045,,4,,
combined_wtmad2_eps_gamma_dfs,medium_attn,7,5,6,0.5267934878948499,0.006400694568697651,1084.87,6.9439215167430195,0.9792938515797305,5.67442769867763,0.008881090190385499,7.142363628051565,True,,,,,7.894790444372088,,5,,
