leg,arch,subset_size,n_reactions,n_density_species,E_kcalmol,D_rmse,gamma,gammaD_kcalmol,ED_kcalmol,E_pbe_kcalmol,D_pbe_rmse,ED_pbe_kcalmol,beats_pbe,E_scan_kcalmol,D_scan_rmse,ED_scan_kcalmol,beats_scan,ED_pbe_cell_kcalmol,ED_scan_cell_kcalmol,n_reactions_slice
bh76_wtmad2,deep_3x16,1,58,73,31.760657617595474,0.0002907485986311484,109475.4916289835,31.82984577558297,31.795214057311735,22.114068697861534,0.00020200017710636945,22.114068697861534,False,,,,,22.17225211894371,,58
bh76_wtmad2,deep_3x16,2,57,72,32.13434902669316,0.0002860704934077163,109475.4916289835,31.317707906355622,31.720773296308792,22.114068697861534,0.00020200017710636945,22.114068697861534,False,,,,,22.25764614933511,,57
bh76_wtmad2,deep_3x16,3,56,70,19.973676878121974,0.0002798322169522076,109475.4916289835,30.634769524471295,24.181299020717365,22.114068697861534,0.00020200017710636945,22.114068697861534,False,,,,,22.170758315393858,,56
bh76_wtmad2,deep_3x16,4,56,70,17.754152890111907,0.0002779325769086023,109475.4916289835,30.426805496779505,22.42388590155124,22.114068697861534,0.00020200017710636945,22.114068697861534,False,,,,,22.170758315393858,,56
bh76_wtmad2,deep_3x16,5,56,70,29.41476109473572,0.0002755822913160156,109475.4916289835,30.169506826062555,29.78735383018328,22.114068697861534,0.00020200017710636945,22.114068697861534,False,,,,,22.170758315393858,,56
bh76_wtmad2,deep_3x16,6,56,70,21.764498492134273,0.0002572564029253787,109475.4916289835,28.1632711849597,24.553849579218817,22.114068697861534,0.00020200017710636945,22.114068697861534,False,,,,,22.170758315393858,,56
bh76_wtmad2,deep_3x16,7,57,69,15.176639805204145,0.0003116589969610338,109475.4916289835,34.11902191290505,21.00842500255167,22.114068697861534,0.00020200017710636945,22.114068697861534,True,,,,,22.427822441707654,,57
bh76_wtmad2,deep_3x16,12,55,67,18.724669957518373,0.0002451923817573813,109475.4916289835,26.84255653657072,22.06050491260481,22.114068697861534,0.00020200017710636945,22.114068697861534,True,,,,,22.579393654991957,,55
bh76_wtmad2,deep_3x16,15,55,64,21.447088501825817,0.00030101766453863744,109475.4916289835,32.95405681437576,25.98359166462716,22.114068697861534,0.00020200017710636945,22.114068697861534,False,,,,,22.771488614395672,,55
w411_wtmad2,deep_3x16,1,119,127,1.3083044658723335,0.00040418351949655614,10571.311545831788,4.272749906288872,2.0032264196661584,2.5357084350061805,0.0002398669667441593,2.5357084350061805,True,,,,,2.5475186252435935,,119
w411_wtmad2,deep_3x16,2,120,127,7.218367101349798,0.0003295246242164907,10571.311545831788,3.4835074646156694,4.6992207813491085,2.5357084350061805,0.0002398669667441593,2.5357084350061805,False,,,,,2.5440800626670836,,120
w411_wtmad2,deep_3x16,3,120,126,4.536768428580078,0.0003248857332397471,10571.311545831788,3.434468302873365,3.9094027414724235,2.5357084350061805,0.0002398669667441593,2.5357084350061805,False,,,,,2.5501580280880773,,120
w411_wtmad2,deep_3x16,4,119,125,3.50462581545886,0.000345168473159045,10571.311545831788,3.648883465563342,3.5753000908071626,2.5357084350061805,0.0002398669667441593,2.5357084350061805,False,,,,,2.56106320168435,,119
w411_wtmad2,deep_3x16,5,120,126,4.803660711724698,0.0003173453678490122,10571.311545831788,3.354756751158498,3.9505488107832525,2.5357084350061805,0.0002398669667441593,2.5357084350061805,False,,,,,2.5501580280880773,,120
