leg,arch,subset_size,n_reactions,n_density_species,E_kcalmol,D_rmse,gamma,gammaD_kcalmol,ED_kcalmol,E_pbe_kcalmol,D_pbe_rmse,ED_pbe_kcalmol,beats_pbe,E_scan_kcalmol,D_scan_rmse,ED_scan_kcalmol,beats_scan,ED_pbe_cell_kcalmol,ED_scan_cell_kcalmol,n_reactions_slice,D_insample_rmse,n_insample_species
bh76_wtmad2_eps_gamma_dfs,deep_3x16,1,58,66,31.760657617595474,0.00954368963576586,1084.87,10.353662575153306,15.61649959598186,22.114068697861534,0.009277848775182807,13.83396466492138,False,,,,,13.847707802039247,,58,,
bh76_wtmad2_eps_gamma_dfs,deep_3x16,2,57,64,32.13434902669316,0.012722793255642338,1084.87,13.802576719248702,19.310687886127422,22.114068697861534,0.009277848775182807,13.83396466492138,False,,,,,13.939161436181097,,57,,
bh76_wtmad2_eps_gamma_dfs,deep_3x16,3,56,62,19.973676878121974,0.012781697820113217,1084.87,13.866480514106224,16.3689901329561,22.114068697861534,0.009277848775182807,13.83396466492138,False,,,,,13.87413972383498,,56,,
bh76_wtmad2_eps_gamma_dfs,deep_3x16,4,56,62,17.754152890111907,0.012017943904052733,1084.87,13.037906803189687,15.03484944212515,22.114068697861534,0.009277848775182807,13.83396466492138,False,,,,,13.87413972383498,,56,,
bh76_wtmad2_eps_gamma_dfs,deep_3x16,5,56,62,29.41476109473572,0.012594057267754316,1084.87,13.662914908068624,18.658916411942865,22.114068697861534,0.009277848775182807,13.83396466492138,False,,,,,13.87413972383498,,56,,
bh76_wtmad2_eps_gamma_dfs,deep_3x16,6,56,62,21.764498492134273,0.011879109734015273,1084.87,12.887289777141147,16.188797919614608,22.114068697861534,0.009277848775182807,13.83396466492138,False,,,,,13.87413972383498,,56,,
bh76_wtmad2_eps_gamma_dfs,deep_3x16,7,57,61,15.176639805204145,0.011221727959666337,1084.87,12.174116011603218,13.510571692598853,22.114068697861534,0.009277848775182807,13.83396466492138,True,,,,,14.033672051579062,,57,,
bh76_wtmad2_eps_gamma_dfs,deep_3x16,12,55,59,18.724669957518373,0.011196519292755098,1084.87,12.146767885131222,14.734928827023806,22.114068697861534,0.009277848775182807,13.83396466492138,False,,,,,14.05705495464236,,55,,
bh76_wtmad2_eps_gamma_dfs,deep_3x16,15,55,56,21.447088501825817,0.01077971528287855,1084.87,11.69458971893645,15.135920337156877,22.114068697861534,0.009277848775182807,13.83396466492138,False,,,,,14.162401566744581,,55,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,1,119,119,1.3083044658723335,0.009891781487801777,1084.87,10.731296982671513,2.332270520255388,2.5357084350061805,0.008910193896639723,4.017530778115836,True,,,,,4.035508397721797,,119,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,2,120,118,7.218367101349798,0.011082401401178828,1084.87,12.022964808096875,9.020807295449705,2.5357084350061805,0.008910193896639723,4.017530778115836,False,,,,,4.020513510207218,,120,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,3,120,117,4.536768428580078,0.011339379775675357,1084.87,12.301752937236923,6.628872349224924,2.5357084350061805,0.008910193896639723,4.017530778115836,False,,,,,4.020226056915314,,120,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,4,119,116,3.50462581545886,0.011340246897241887,1084.87,12.302693651410804,5.455237095800214,2.5357084350061805,0.008910193896639723,4.017530778115836,False,,,,,4.029670835595737,,119,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,5,120,117,4.803660711724698,0.01118355901575608,1084.87,12.132707669423297,6.8823976719026865,2.5357084350061805,0.008910193896639723,4.017530778115836,False,,,,,4.020226056915314,,120,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,6,119,116,4.296857062944615,0.010912387938519678,1084.87,11.838522302861842,6.305205104712679,2.5357084350061805,0.008910193896639723,4.017530778115836,False,,,,,4.026292044620298,,119,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,7,118,115,1.8101443126192513,0.010752050443939213,1084.87,11.664576965116332,3.133952416129403,2.5357084350061805,0.008910193896639723,4.017530778115836,True,,,,,4.012031933140715,,118,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,12,114,109,1.9938512229574616,0.01050278014614852,1084.87,11.394151097152143,3.3938210580520596,2.5357084350061805,0.008910193896639723,4.017530778115836,True,,,,,3.983640386171194,,114,,
w411_wtmad2_eps_gamma_dfs,deep_3x16,15,113,107,1.7868987123722218,0.010361950060802785,1084.87,11.241368762463116,3.083631404673864,2.5357084350061805,0.008910193896639723,4.017530778115836,True,,,,,3.960352510331219,,113,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,1,177,188,11.287041656832459,0.009972793653113382,1084.87,10.819184650453114,11.048162281988448,8.915174138633205,0.009229535775259713,9.432182242030425,False,,,,,9.459720156229961,,177,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,2,177,186,15.24215789086715,0.011654885316111384,1084.87,12.644035432889755,13.822064719148287,8.915174138633205,0.009229535775259713,9.432182242030425,False,,,,,9.437687108723502,,177,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,3,176,184,9.448512026161591,0.011832497967437535,1084.87,12.836722069933957,10.885048129291581,8.915174138633205,0.009229535775259713,9.432182242030425,False,,,,,9.320545220991773,,176,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,4,175,183,8.064474479347835,0.01159546396857829,1084.87,12.57957099559153,9.828270275634052,8.915174138633205,0.009229535775259713,9.432182242030425,False,,,,,9.34367296465779,,175,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,5,176,184,12.634465379046388,0.01168141984134325,1084.87,12.67282194327805,12.653614593921606,8.915174138633205,0.009229535775259713,9.432182242030425,False,,,,,9.320545220991773,,176,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,6,175,183,9.886502320285306,0.01126346302739473,1084.87,12.219393134529719,10.929849806259956,8.915174138633205,0.009229535775259713,9.432182242030425,False,,,,,9.341388791591873,,175,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,7,175,181,6.16380284448976,0.010992290570985518,1084.87,11.925206271745058,8.12699245896661,8.915174138633205,0.009229535775259713,9.432182242030425,True,,,,,9.48819003489076,,175,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,12,169,175,7.438792231246515,0.010746272241670775,1084.87,11.658308366821373,9.082397954939943,8.915174138633205,0.009229535775259713,9.432182242030425,True,,,,,9.560469003646006,,169,,
combined_wtmad2_eps_gamma_dfs,deep_3x16,15,168,171,8.223270369633815,0.010501980847907771,1084.87,11.393283962469702,9.55214181198709,8.915174138633205,0.009229535775259713,9.432182242030425,True,,,,,9.597893178830173,,168,,
