#Epoch	Loss
0	5.567271014159502
1	5.033966692050044
2	4.554753529649199
3	4.201209685588494
4	3.91174199659232
5	3.8392053985037813
6	3.6700268683554174
7	3.561274822676202
8	3.5457740908368667
9	3.552604378458118
10	3.5511483854107406
11	3.5276234272632303
12	3.510823663669471
13	3.506294761161934
14	3.517204787808884
15	3.527530427345127
16	3.5107639840218514
17	3.4962301986078956
18	3.4984574884542505
19	3.4913129785402073
20	3.4973915087019445
21	3.4955498708507537
22	3.493021032700775
23	3.4865046086062903
24	3.481423997727751
25	3.4775037345901882
26	3.475930720519389
27	3.4756331377055747
28	3.4756282837262997
29	3.4760846646568364
30	3.475261516220646
31	3.474786216922938
32	3.4732294098153074
33	3.472554342275369
34	3.4716903944039585
35	3.471560242713435
36	3.471644013257491
37	3.471567506746978
38	3.4716663597791864
39	3.4708508562283638
40	3.470485801512792
41	3.469273158967615
42	3.4689114884276417
43	3.4679939455910507
44	3.4679838249288446
45	3.46746728204302
46	3.467445122697242
47	3.4669208661448883
48	3.4665612914175243
49	3.466007915290197
50	3.465496369084703
51	3.465162745495587
52	3.4647633237882633
53	3.4646593348434065
54	3.464299194065655
55	3.464174314401578
56	3.4637219709849214
57	3.4635155734034826
58	3.4631175317793432
59	3.4629657930651856
60	3.4627618328833485
61	3.4626234555237825
62	3.4624998059592778
63	3.4622557058491483
64	3.462112457819477
65	3.461860884081048
66	3.4617382626621693
67	3.4616013685634965
68	3.4614851920372494
69	3.4614080516751913
70	3.461259638644584
71	3.4611755889711113
72	3.4610562927610373
73	3.4609711670679975
74	3.46091707963073
75	3.460830629730286
76	3.46078150471407
77	3.4607080909987245
78	3.4606404281841265
79	3.460604613477986
80	3.460553356457929
81	3.4605245300368215
82	3.460489518887231
83	3.460437679615914
84	3.460401527251782
85	3.4603572762075423
86	3.4603197175524487
87	3.460295332615819
88	3.4602598549984624
89	3.460227633003775
90	3.460199637202744
91	3.460165979585223
92	3.4601406518833513
93	3.4601193266504815
94	3.460092062707344
95	3.460068057938978
96	3.4600461447032917
97	3.4600221813308902
98	3.460003203250659
99	3.459986854267819
100	3.459966780050675
101	3.459947048948622
102	3.4599295337492575
103	3.459911272838145
104	3.4598941845340594
105	3.4598795661487616
106	3.459864003707069
107	3.459847403411579
108	3.459832503308471
109	3.4598186231412162
110	3.4598042081428044
111	3.4597900939150477
112	3.4597766593649366
113	3.459762880214806
114	3.4597490093713184
115	3.4597360116232383
116	3.4597232991340543
117	3.4597098438981866
118	3.459696071503007
119	3.459682766480857
120	3.4596697384519737
121	3.459656540799046
122	3.4596432567242887
123	3.4596301335589783
124	3.459617069428556
125	3.4596039282951168
126	3.459590845546122
127	3.459577935160129
128	3.459565084078558
129	3.459552166889497
130	3.4595392402222607
131	3.4595264448354195
132	3.4595137630937987
133	3.459501065823662
134	3.4594883051194145
135	3.4594755568382913
136	3.4594629109840165
137	3.459450354397928
138	3.4594378089514377
139	3.459425233807301
140	3.459412649100169
141	3.4594000956092272
142	3.4593875768309004
143	3.4593750717263707
144	3.4593625637134915
145	3.459350048764141
146	3.459337522773098
147	3.4593249738638683
148	3.459312397813187
149	3.4592998039486527
150	3.459287204409581
151	3.459274596140076
152	3.4592619610024706
153	3.4592492847601033
154	3.4592365654841215
155	3.4592238075664214
156	3.4592110086096888
157	3.4591981596183126
158	3.4591852541893346
159	3.4591722921713637
160	3.459159273327129
161	3.4591461916463566
162	3.45913303837556
163	3.459119808253561
164	3.4591065002771235
165	3.4590931117117916
166	3.4590796365441507
167	3.459066068248173
168	3.4590524057811067
169	3.459038653519477
170	3.4590248252101214
171	3.4590109545830607
172	3.4589971326968474
173	3.4589835845014227
174	3.4589708641347254
175	3.4589603989776503
176	3.4589557256225225
177	3.4589668116177363
178	3.459018050369182
179	3.459187025737627
180	3.459644265595714
181	3.4610452126059674
182	3.4641701211886575
183	3.4734483304315193
184	3.478973730635806
185	3.486949680434764
186	3.463068474279467
