#Epoch	Batch	Loss
0	0	3699743.2558365576
1	0	1177019.576781283
2	0	40306.67906831451
3	0	121.68337334688559
4	0	4.9895876559841605
5	0	131749.7147468941
6	0	4.892774506721112
7	0	4.887172154077316
8	0	4.87666419893181
9	0	4.86456249666527
10	0	6.116837298646306
11	0	4.84949714390274
12	0	1225.160344363706
13	0	4.841874421135796
14	0	95746.56003026351
15	0	4.829492153071134
16	0	4.822976854624891
17	0	4.815536275442883
18	0	4.807145731448691
19	0	4.798322996860483
20	0	4.793805317699544
21	0	4.786190435160839
22	0	4.778255030039568
23	0	4.772361173939514
24	0	4.766833326460552
25	0	4.760734841743288
26	0	4.753627268624399
27	0	4.746353344981553
28	0	4.743257944321003
29	0	4.735489577097866
30	0	4.729648354120268
31	0	4.725362132601068
32	0	4.7194884674146325
33	0	4.712513275293906
34	0	4.709370743204591
35	0	4.701593312332152
36	0	4.697139220087985
37	0	4.691830451286655
38	0	4.684869332205356
39	0	4.682295015545981
40	0	4.676177567518402
41	0	4.6729896460553535
42	0	4.66545385536515
43	0	400.89839694540206
44	0	4.683487253900072
45	0	4.691822317199304
46	0	4.69116320609
47	0	4.688645158884864
48	0	4.685625130220342
49	0	4.682452340049806
50	0	4.679242109174091
51	0	4.6760370907223185
52	0	4.672853878420872
53	0	4.669698848279109
54	0	4.66657419035305
55	0	4.663480264481601
56	0	4.660416627249632
57	0	4.6573825079198015
58	0	4.654377035996442
59	0	4.651399348544531
60	0	4.6484486415001305
61	0	4.645524190327415
62	0	4.642625357165707
63	0	4.639751588370885
64	0	4.636902410646138
65	0	4.634077424282984
66	0	4.631276296926799
67	0	4.628498756081895
68	0	4.625744582750696
69	0	4.623013605274793
70	0	4.620305693441498
71	0	4.617620753874326
72	0	4.61495872466934
73	0	4.612319571088243
74	0	4.609703282243602
75	0	4.607109866975548
76	0	4.604539350678355
77	0	4.60199177282303
78	0	4.59946718437408
79	0	4.596965645097942
80	0	4.594487221499701
81	0	4.592031985525195
82	0	4.589600012165606
