#Epoch	Batch	Loss	Best
0	0	28.656722441004796	10000000000.0
1	0	411.9149142054221	28.656722441004796
2	0	129.56974613278905	28.656722441004796
3	0	33.977478576247755	28.656722441004796
4	0	28.129406502936945	28.656722441004796
5	0	13.144126063967697	28.129406502936945
6	0	6.831163756113844	13.144126063967697
7	0	5.502296465555712	6.831163756113844
8	0	5.369426957780051	5.502296465555712
9	0	4.1325775833786755	5.369426957780051
10	0	3.8658575094554144	4.1325775833786755
11	0	3.810630593555895	3.8658575094554144
12	0	3.572870486201042	3.810630593555895
13	0	3.3917776798657453	3.572870486201042
14	0	3.4189346238820586	3.3917776798657453
15	0	3.4093978165232266	3.3917776798657453
16	0	3.2391252337593994	3.3917776798657453
17	0	3.103113317506078	3.2391252337593994
18	0	2.9825315492328235	3.103113317506078
19	0	2.630631377400265	2.9825315492328235
20	0	2.0561903132348696	2.630631377400265
21	0	1.9244273418810218	2.0561903132348696
22	0	2.0693352774736886	1.9244273418810218
23	0	2.1350240206720645	1.9244273418810218
24	0	1.8473246783603026	1.9244273418810218
25	0	1.9771826339328453	1.8473246783603026
26	0	1.9440550156220147	1.8473246783603026
27	0	1.825080600765325	1.8473246783603026
28	0	1.9552664089998693	1.825080600765325
29	0	1.7810152540949975	1.825080600765325
30	0	1.7002487981532581	1.7810152540949975
31	0	1.722884099367352	1.7002487981532581
32	0	1.6876396931003663	1.7002487981532581
33	0	1.7080281749785076	1.6876396931003663
34	0	1.729311580221065	1.6876396931003663
35	0	1.6530512619964768	1.6876396931003663
36	0	1.572336970719948	1.6530512619964768
37	0	1.5748661228417362	1.572336970719948
38	0	1.5923680118855248	1.572336970719948
39	0	1.5305899537861332	1.572336970719948
40	0	1.4574235387105787	1.5305899537861332
41	0	1.4373525028697334	1.4574235387105787
42	0	1.4404115771443133	1.4373525028697334
43	0	1.3767663717827652	1.4373525028697334
44	0	1.3482767298314395	1.3767663717827652
45	0	1.3523960695265935	1.3482767298314395
46	0	1.3046922812518726	1.3482767298314395
47	0	1.2531787406437767	1.3046922812518726
48	0	1.2440346640164064	1.2531787406437767
49	0	1.1699944383538878	1.2440346640164064
50	0	1.5404736630739948	1.1699944383538878
51	0	1.111957206683233	1.1699944383538878
52	0	1.061402812779049	1.111957206683233
53	0	1.0164496965520569	1.061402812779049
54	0	0.9617191276871739	1.0164496965520569
55	0	36.02541318669739	0.9617191276871739
56	0	1.7013362500171307	0.9617191276871739
57	0	2.3766741303851076	0.9617191276871739
58	0	2.778860527758904	0.9617191276871739
59	0	3.023040880234987	0.9617191276871739
60	0	3.1711197127459734	0.9617191276871739
61	0	3.2455904744825945	0.9617191276871739
62	0	2.8548233032556576	0.9617191276871739
63	0	2.2042853811419483	0.9617191276871739
64	0	1.9257503643729037	0.9617191276871739
65	0	1.6294097782919623	0.9617191276871739
66	0	1.7090673829102707	0.9617191276871739
67	0	2.3255056265654392	0.9617191276871739
68	0	1.8986058231203358	0.9617191276871739
69	0	1.618323821885307	0.9617191276871739
70	0	1.6432306928894607	0.9617191276871739
71	0	1.7949818645776987	0.9617191276871739
72	0	1.852862986642889	0.9617191276871739
73	0	1.77732852337937	0.9617191276871739
74	0	1.6169964575327498	0.9617191276871739
75	0	1.4748494638085619	0.9617191276871739
76	0	1.510381269815583	0.9617191276871739
77	0	1.6162460974884922	0.9617191276871739
78	0	1.5577799712380644	0.9617191276871739
79	0	1.4143285408942081	0.9617191276871739
80	0	1.3889926734399882	0.9617191276871739
81	0	1.441914999384582	0.9617191276871739
82	0	1.4489369380559507	0.9617191276871739
83	0	1.3835194240340725	0.9617191276871739
84	0	1.3053992871317144	0.9617191276871739
85	0	1.3064806202152672	0.9617191276871739
86	0	1.3485628702159462	0.9617191276871739
87	0	1.3171394813631807	0.9617191276871739
88	0	1.2411234319925595	0.9617191276871739
89	0	1.215771914235556	0.9617191276871739
90	0	1.2201665380793811	0.9617191276871739
91	0	1.185345589469057	0.9617191276871739
92	0	1.1088902592175387	0.9617191276871739
93	0	1.0591435100788564	0.9617191276871739
94	0	1.0591701483296938	0.9617191276871739
95	0	1.0239531405096878	0.9617191276871739
96	0	0.9627640965812271	0.9617191276871739
97	0	0.9478131512463395	0.9617191276871739
98	0	0.9368720272793278	0.9478131512463395
99	0	0.8915703824309312	0.9368720272793278
