#Epoch	Loss
0	8138348.053651751
1	224530.4474165427
2	34.85245096012486
3	16132.549791247498
4	681626.4322401874
5	1518619.2480790785
6	8332.061123050094
7	942706.7398757099
8	1.9321537134494022
9	1.9164067832153444
10	1.9062256196052434
11	1.8998056680733826
12	1.8951867955143988
13	1.8896175063015834
14	5.4312766187110695
15	1.884540097238736
16	1.8829978088988786
17	1.8806597218378789
18	1.8783269016848754
19	1.8754734173476966
20	3820.4055182432867
21	1.8725689050598557
22	1.8732397189779395
23	1.8726179306142612
24	1.8715349462417838
25	1.8704113634536426
26	1.869366449901148
27	1.8684027707992772
28	1.8675077479299875
29	1.8666712987036713
30	1.865884796473738
31	1.8651406330373925
32	1.8644304064430572
33	1.8637454590928504
34	1.8630789908874679
35	1.8624212969904261
36	1.8617927325635966
37	1.8611600886848125
38	1.860498153045904
39	64.25900735296896
40	1.8596773071615238
41	1.8595566305994777
42	1.859274434685111
43	1.858912966046125
44	1.8585138410215425
45	1.8580938295159555
46	1.8576566712323053
47	1.8571980076665953
48	1.8566988686958144
49	1.855901863690456
50	1.854893444098838
51	1.8543075880838502
52	1.8540667109455027
53	1.8535788890868674
54	1.8534138579558892
55	1.8529041602392078
56	1.8526418796552795
57	1.8520694287392143
58	1.8517584628411787
59	4.735825333986464
60	1.851138689545866
61	1.8508669465241383
62	1.8507991807034123
63	1.8505104650590198
64	1.85044287881615
65	1.8500004666819214
66	1.849779349530096
67	1.8499824555694009
68	1.850130288836333
69	1.8499875269017558
70	1.8497655767539554
71	1.8495191338228878
72	1.8492622489976827
73	1.8489992123663068
74	1.848731874442664
75	1.8484613476925476
76	1.8481884286530397
77	1.84791372676191
78	1.8476377194334925
79	1.8473607843144677
80	1.847083221847394
81	1.8468052721974242
82	1.8465271280162903
83	1.8462489443028134
84	1.8459708456663197
85	1.8456929317582353
86	1.8454152809659172
87	1.8451379527178893
88	1.8448609884307252
89	1.844584411410779
90	1.8443082255926004
91	1.8440324131329722
92	1.8437569309617732
93	1.843481705785561
94	1.8432066269622416
95	1.8429315356989677
96	1.8426562081382631
97	1.8423803274335997
98	1.8421034366359703
99	1.841824857478018
100	1.8415435473043253
101	1.84125784024599
102	1.840964963850234
103	1.8406601060105385
104	1.840334572396919
105	1.8399722294010108
106	1.8395433122852145
107	1.8389193765259315
108	1.8441822246355466
109	1.8381165962541808
110	1.8383650492502184
111	1.8383187486537698
112	1.8381983302707328
