panel,series,x_name,x,y_name,y
a_value,hard_positive_part,x,-4.06e-05,value,0.0
a_value,hard_positive_part,x,-4.05e-05,value,0.0
a_value,hard_positive_part,x,-4.04e-05,value,0.0
a_value,hard_positive_part,x,-4.0300000000000004e-05,value,0.0
a_value,hard_positive_part,x,-4.02e-05,value,0.0
a_value,hard_positive_part,x,-4.01e-05,value,0.0
a_value,hard_positive_part,x,-4e-05,value,0.0
a_value,hard_positive_part,x,-3.99e-05,value,0.0
a_value,hard_positive_part,x,-3.9800000000000005e-05,value,0.0
a_value,hard_positive_part,x,-3.97e-05,value,0.0
a_value,hard_positive_part,x,-3.96e-05,value,0.0
a_value,hard_positive_part,x,-3.95e-05,value,0.0
a_value,hard_positive_part,x,-3.94e-05,value,0.0
a_value,hard_positive_part,x,-3.93e-05,value,0.0
a_value,hard_positive_part,x,-3.9200000000000004e-05,value,0.0
a_value,hard_positive_part,x,-3.91e-05,value,0.0
a_value,hard_positive_part,x,-3.9e-05,value,0.0
a_value,hard_positive_part,x,-3.8900000000000004e-05,value,0.0
a_value,hard_positive_part,x,-3.88e-05,value,0.0
a_value,hard_positive_part,x,-3.8700000000000006e-05,value,0.0
a_value,hard_positive_part,x,-3.86e-05,value,0.0
a_value,hard_positive_part,x,-3.85e-05,value,0.0
a_value,hard_positive_part,x,-3.84e-05,value,0.0
a_value,hard_positive_part,x,-3.83e-05,value,0.0
a_value,hard_positive_part,x,-3.82e-05,value,0.0
a_value,hard_positive_part,x,-3.8100000000000005e-05,value,0.0
a_value,hard_positive_part,x,-3.8e-05,value,0.0
a_value,hard_positive_part,x,-3.79e-05,value,0.0
a_value,hard_positive_part,x,-3.78e-05,value,0.0
a_value,hard_positive_part,x,-3.77e-05,value,0.0
a_value,hard_positive_part,x,-3.76e-05,value,0.0
a_value,hard_positive_part,x,-3.7500000000000003e-05,value,0.0
a_value,hard_positive_part,x,-3.74e-05,value,0.0
a_value,hard_positive_part,x,-3.73e-05,value,0.0
a_value,hard_positive_part,x,-3.72e-05,value,0.0
a_value,hard_positive_part,x,-3.71e-05,value,0.0
a_value,hard_positive_part,x,-3.7000000000000005e-05,value,0.0
a_value,hard_positive_part,x,-3.69e-05,value,0.0
a_value,hard_positive_part,x,-3.68e-05,value,0.0
a_value,hard_positive_part,x,-3.67e-05,value,0.0
a_value,hard_positive_part,x,-3.66e-05,value,0.0
a_value,hard_positive_part,x,-3.65e-05,value,0.0
a_value,hard_positive_part,x,-3.6400000000000004e-05,value,0.0
a_value,hard_positive_part,x,-3.63e-05,value,0.0
a_value,hard_positive_part,x,-3.62e-05,value,0.0
a_value,hard_positive_part,x,-3.61e-05,value,0.0
a_value,hard_positive_part,x,-3.6e-05,value,0.0
a_value,hard_positive_part,x,-3.5900000000000005e-05,value,0.0
a_value,hard_positive_part,x,-3.58e-05,value,0.0
a_value,hard_positive_part,x,-3.57e-05,value,0.0
a_value,hard_positive_part,x,-3.56e-05,value,0.0
a_value,hard_positive_part,x,-3.55e-05,value,0.0
a_value,hard_positive_part,x,-3.54e-05,value,0.0
a_value,hard_positive_part,x,-3.5300000000000004e-05,value,0.0
a_value,hard_positive_part,x,-3.52e-05,value,0.0
a_value,hard_positive_part,x,-3.51e-05,value,0.0
a_value,hard_positive_part,x,-3.5e-05,value,0.0
a_value,hard_positive_part,x,-3.49e-05,value,0.0
a_value,hard_positive_part,x,-3.48e-05,value,0.0
a_value,hard_positive_part,x,-3.47e-05,value,0.0
a_value,hard_positive_part,x,-3.46e-05,value,0.0
a_value,hard_positive_part,x,-3.45e-05,value,0.0
a_value,hard_positive_part,x,-3.44e-05,value,0.0
a_value,hard_positive_part,x,-3.43e-05,value,0.0
a_value,hard_positive_part,x,-3.4200000000000005e-05,value,0.0
a_value,hard_positive_part,x,-3.41e-05,value,0.0
a_value,hard_positive_part,x,-3.4e-05,value,0.0
a_value,hard_positive_part,x,-3.39e-05,value,0.0
a_value,hard_positive_part,x,-3.38e-05,value,0.0
a_value,hard_positive_part,x,-3.3700000000000006e-05,value,0.0
a_value,hard_positive_part,x,-3.3600000000000004e-05,value,0.0
a_value,hard_positive_part,x,-3.35e-05,value,0.0
a_value,hard_positive_part,x,-3.34e-05,value,0.0
a_value,hard_positive_part,x,-3.3299999999999996e-05,value,0.0
a_value,hard_positive_part,x,-3.32e-05,value,0.0
a_value,hard_positive_part,x,-3.3100000000000005e-05,value,0.0
a_value,hard_positive_part,x,-3.3e-05,value,0.0
a_value,hard_positive_part,x,-3.29e-05,value,0.0
a_value,hard_positive_part,x,-3.28e-05,value,0.0
a_value,hard_positive_part,x,-3.27e-05,value,0.0
a_value,hard_positive_part,x,-3.26e-05,value,0.0
a_value,hard_positive_part,x,-3.2500000000000004e-05,value,0.0
a_value,hard_positive_part,x,-3.24e-05,value,0.0
a_value,hard_positive_part,x,-3.23e-05,value,0.0
a_value,hard_positive_part,x,-3.22e-05,value,0.0
a_value,hard_positive_part,x,-3.21e-05,value,0.0
a_value,hard_positive_part,x,-3.2000000000000005e-05,value,0.0
a_value,hard_positive_part,x,-3.19e-05,value,0.0
a_value,hard_positive_part,x,-3.18e-05,value,0.0
a_value,hard_positive_part,x,-3.17e-05,value,0.0
a_value,hard_positive_part,x,-3.16e-05,value,0.0
a_value,hard_positive_part,x,-3.15e-05,value,0.0
a_value,hard_positive_part,x,-3.1400000000000004e-05,value,0.0
a_value,hard_positive_part,x,-3.13e-05,value,0.0
a_value,hard_positive_part,x,-3.12e-05,value,0.0
a_value,hard_positive_part,x,-3.11e-05,value,0.0
a_value,hard_positive_part,x,-3.1e-05,value,0.0
a_value,hard_positive_part,x,-3.0900000000000006e-05,value,0.0
a_value,hard_positive_part,x,-3.08e-05,value,0.0
a_value,hard_positive_part,x,-3.07e-05,value,0.0
a_value,hard_positive_part,x,-3.06e-05,value,0.0
a_value,hard_positive_part,x,-3.05e-05,value,0.0
a_value,hard_positive_part,x,-3.04e-05,value,0.0
a_value,hard_positive_part,x,-3.03e-05,value,0.0
a_value,hard_positive_part,x,-3.0200000000000002e-05,value,0.0
a_value,hard_positive_part,x,-3.01e-05,value,0.0
a_value,hard_positive_part,x,-3e-05,value,0.0
a_value,hard_positive_part,x,-2.9900000000000002e-05,value,0.0
a_value,hard_positive_part,x,-2.98e-05,value,0.0
a_value,hard_positive_part,x,-2.97e-05,value,0.0
a_value,hard_positive_part,x,-2.96e-05,value,0.0
a_value,hard_positive_part,x,-2.9500000000000002e-05,value,0.0
a_value,hard_positive_part,x,-2.94e-05,value,0.0
a_value,hard_positive_part,x,-2.93e-05,value,0.0
a_value,hard_positive_part,x,-2.92e-05,value,0.0
a_value,hard_positive_part,x,-2.91e-05,value,0.0
a_value,hard_positive_part,x,-2.9e-05,value,0.0
a_value,hard_positive_part,x,-2.89e-05,value,0.0
a_value,hard_positive_part,x,-2.8800000000000002e-05,value,0.0
a_value,hard_positive_part,x,-2.87e-05,value,0.0
a_value,hard_positive_part,x,-2.86e-05,value,0.0
a_value,hard_positive_part,x,-2.85e-05,value,0.0
a_value,hard_positive_part,x,-2.84e-05,value,0.0
a_value,hard_positive_part,x,-2.83e-05,value,0.0
a_value,hard_positive_part,x,-2.82e-05,value,0.0
a_value,hard_positive_part,x,-2.8100000000000002e-05,value,0.0
a_value,hard_positive_part,x,-2.8e-05,value,0.0
a_value,hard_positive_part,x,-2.79e-05,value,0.0
a_value,hard_positive_part,x,-2.78e-05,value,0.0
a_value,hard_positive_part,x,-2.77e-05,value,0.0
a_value,hard_positive_part,x,-2.76e-05,value,0.0
a_value,hard_positive_part,x,-2.75e-05,value,0.0
a_value,hard_positive_part,x,-2.7400000000000002e-05,value,0.0
a_value,hard_positive_part,x,-2.73e-05,value,0.0
a_value,hard_positive_part,x,-2.72e-05,value,0.0
a_value,hard_positive_part,x,-2.71e-05,value,0.0
a_value,hard_positive_part,x,-2.7e-05,value,0.0
a_value,hard_positive_part,x,-2.69e-05,value,0.0
a_value,hard_positive_part,x,-2.68e-05,value,0.0
a_value,hard_positive_part,x,-2.6700000000000002e-05,value,0.0
