panel,series,x_name,x,y_name,y
a_exchange,pbe_fx,s,2.87,F_x,1.556532315705274
a_exchange,pbe_fx,s,2.88,F_x,1.5577223606717459
a_exchange,pbe_fx,s,2.89,F_x,1.5589050948020162
a_exchange,pbe_fx,s,2.9,F_x,1.5600805641395499
a_exchange,pbe_fx,s,2.91,F_x,1.561248814568918
a_exchange,pbe_fx,s,2.92,F_x,1.5624098918120422
a_exchange,pbe_fx,s,2.93,F_x,1.563563841424587
a_exchange,pbe_fx,s,2.94,F_x,1.5647107087924943
a_exchange,pbe_fx,s,2.95,F_x,1.5658505391286572
a_exchange,pbe_fx,s,2.96,F_x,1.5669833774697293
a_exchange,pbe_fx,s,2.97,F_x,1.5681092686730669
a_exchange,pbe_fx,s,2.98,F_x,1.569228257413802
a_exchange,pbe_fx,s,2.99,F_x,1.5703403881820375
a_exchange,pbe_fx,s,3.0,F_x,1.5714457052801694
a_exchange,pbe_fx,s,3.0100000000000002,F_x,1.5725442528203244
a_exchange,pbe_fx,s,3.02,F_x,1.5736360747219185
a_exchange,pbe_fx,s,3.0300000000000002,F_x,1.5747212147093246
a_exchange,pbe_fx,s,3.04,F_x,1.5757997163096538
a_exchange,pbe_fx,s,3.0500000000000003,F_x,1.5768716228506432
a_exchange,pbe_fx,s,3.06,F_x,1.5779369774586494
a_exchange,pbe_fx,s,3.0700000000000003,F_x,1.5789958230567418
a_exchange,pbe_fx,s,3.08,F_x,1.5800482023628992
a_exchange,pbe_fx,s,3.09,F_x,1.581094157888299
a_exchange,pbe_fx,s,3.1,F_x,1.5821337319357038
a_exchange,pbe_fx,s,3.11,F_x,1.583166966597937
a_exchange,pbe_fx,s,3.12,F_x,1.584193903756451
a_exchange,pbe_fx,s,3.13,F_x,1.5852145850799777
a_exchange,pbe_fx,s,3.14,F_x,1.5862290520232676
a_exchange,pbe_fx,s,3.15,F_x,1.587237345825908
a_exchange,pbe_fx,s,3.16,F_x,1.5882395075112223
a_exchange,pbe_fx,s,3.17,F_x,1.5892355778852474
a_exchange,pbe_fx,s,3.18,F_x,1.5902255975357844
a_exchange,pbe_fx,s,3.19,F_x,1.5912096068315251
a_exchange,pbe_fx,s,3.2,F_x,1.592187645921248
a_exchange,pbe_fx,s,3.21,F_x,1.5931597547330842
a_exchange,pbe_fx,s,3.22,F_x,1.5941259729738506
a_exchange,pbe_fx,s,3.23,F_x,1.595086340128447
a_exchange,pbe_fx,s,3.24,F_x,1.5960408954593193
a_exchange,pbe_fx,s,3.25,F_x,1.5969896780059818
a_exchange,pbe_fx,s,3.2600000000000002,F_x,1.5979327265846
a_exchange,pbe_fx,s,3.27,F_x,1.5988700797876314
a_exchange,pbe_fx,s,3.2800000000000002,F_x,1.5998017759835235
a_exchange,pbe_fx,s,3.29,F_x,1.600727853316464
a_exchange,pbe_fx,s,3.3000000000000003,F_x,1.601648349706187
a_exchange,pbe_fx,s,3.31,F_x,1.6025633028478279
a_exchange,pbe_fx,s,3.3200000000000003,F_x,1.6034727502118291
a_exchange,pbe_fx,s,3.33,F_x,1.604376729043894
a_exchange,pbe_fx,s,3.34,F_x,1.605275276364988
a_exchange,pbe_fx,s,3.35,F_x,1.6061684289713845
a_exchange,pbe_fx,s,3.36,F_x,1.607056223434754
a_exchange,pbe_fx,s,3.37,F_x,1.6079386961022968
a_exchange,pbe_fx,s,3.38,F_x,1.6088158830969161
a_exchange,pbe_fx,s,3.39,F_x,1.6096878203174319
a_exchange,pbe_fx,s,3.4,F_x,1.6105545434388309
a_exchange,pbe_fx,s,3.41,F_x,1.6114160879125576
a_exchange,pbe_fx,s,3.42,F_x,1.6122724889668378
a_exchange,pbe_fx,s,3.43,F_x,1.6131237816070385
a_exchange,pbe_fx,s,3.44,F_x,1.6139700006160616
a_exchange,pbe_fx,s,3.45,F_x,1.6148111805547691
a_exchange,pbe_fx,s,3.46,F_x,1.6156473557624416
a_exchange,pbe_fx,s,3.47,F_x,1.6164785603572642
a_exchange,pbe_fx,s,3.48,F_x,1.6173048282368445
a_exchange,pbe_fx,s,3.49,F_x,1.6181261930787578
a_exchange,pbe_fx,s,3.5,F_x,1.6189426883411182
a_exchange,pbe_fx,s,3.5100000000000002,F_x,1.6197543472631781
a_exchange,pbe_fx,s,3.52,F_x,1.6205612028659517
a_exchange,pbe_fx,s,3.5300000000000002,F_x,1.6213632879528634
a_exchange,pbe_fx,s,3.54,F_x,1.6221606351104187
a_exchange,pbe_fx,s,3.5500000000000003,F_x,1.622953276708899
a_exchange,pbe_fx,s,3.56,F_x,1.6237412449030773
a_exchange,pbe_fx,s,3.5700000000000003,F_x,1.624524571632955
a_exchange,pbe_fx,s,3.58,F_x,1.6253032886245184
a_exchange,pbe_fx,s,3.59,F_x,1.6260774273905154
a_exchange,pbe_fx,s,3.6,F_x,1.6268470192312494
a_exchange,pbe_fx,s,3.61,F_x,1.6276120952353919
a_exchange,pbe_fx,s,3.62,F_x,1.6283726862808114
a_exchange,pbe_fx,s,3.63,F_x,1.6291288230354195
a_exchange,pbe_fx,s,3.64,F_x,1.629880535958032
a_exchange,pbe_fx,s,3.65,F_x,1.630627855299244
a_exchange,pbe_fx,s,3.66,F_x,1.6313708111023215
a_exchange,pbe_fx,s,3.67,F_x,1.6321094332041046
a_exchange,pbe_fx,s,3.68,F_x,1.6328437512359244
a_exchange,pbe_fx,s,3.69,F_x,1.6335737946245321
a_exchange,pbe_fx,s,3.7,F_x,1.6342995925930408
a_exchange,pbe_fx,s,3.71,F_x,1.6350211741618768
a_exchange,pbe_fx,s,3.72,F_x,1.635738568149743
a_exchange,pbe_fx,s,3.73,F_x,1.6364518031745918
a_exchange,pbe_fx,s,3.74,F_x,1.637160907654608
a_exchange,pbe_fx,s,3.75,F_x,1.6378659098091999
a_exchange,pbe_fx,s,3.7600000000000002,F_x,1.6385668376599998
a_exchange,pbe_fx,s,3.77,F_x,1.6392637190318726
a_exchange,pbe_fx,s,3.7800000000000002,F_x,1.639956581553931
a_exchange,pbe_fx,s,3.79,F_x,1.640645452660559
a_exchange,pbe_fx,s,3.8000000000000003,F_x,1.641330359592442
a_exchange,pbe_fx,s,3.81,F_x,1.642011329397602
a_exchange,pbe_fx,s,3.8200000000000003,F_x,1.6426883889324402
a_exchange,pbe_fx,s,3.83,F_x,1.6433615648627837
a_exchange,pbe_fx,s,3.84,F_x,1.6440308836649389
a_exchange,pbe_fx,s,3.85,F_x,1.6446963716267469
a_exchange,pbe_fx,s,3.86,F_x,1.6453580548486466
a_exchange,pbe_fx,s,3.87,F_x,1.6460159592447385
a_exchange,pbe_fx,s,3.88,F_x,1.6466701105438548
a_exchange,pbe_fx,s,3.89,F_x,1.6473205342906299
a_exchange,pbe_fx,s,3.9,F_x,1.6479672558465768
a_exchange,pbe_fx,s,3.91,F_x,1.6486103003911639
a_exchange,pbe_fx,s,3.92,F_x,1.6492496929228948
a_exchange,pbe_fx,s,3.93,F_x,1.6498854582603906
a_exchange,pbe_fx,s,3.94,F_x,1.650517621043472
a_exchange,pbe_fx,s,3.95,F_x,1.651146205734246
a_exchange,pbe_fx,s,3.96,F_x,1.6517712366181907
a_exchange,pbe_fx,s,3.97,F_x,1.6523927378052417
a_exchange,pbe_fx,s,3.98,F_x,1.65301073323088
a_exchange,pbe_fx,s,3.99,F_x,1.653625246657221
a_exchange,pbe_fx,s,4.0,F_x,1.654236301674099
a_exchange,pbe_fx,s,4.01,F_x,1.654843921700159
a_exchange,pbe_fx,s,4.0200000000000005,F_x,1.6554481299839399
a_exchange,pbe_fx,s,4.03,F_x,1.6560489496049646
a_exchange,pbe_fx,s,4.04,F_x,1.6566464034748245
a_exchange,pbe_fx,s,4.05,F_x,1.6572405143382634
a_exchange,pbe_fx,s,4.0600000000000005,F_x,1.6578313047742634
a_exchange,pbe_fx,s,4.07,F_x,1.6584187971971258
a_exchange,pbe_fx,s,4.08,F_x,1.659003013857552
a_exchange,pbe_fx,s,4.09,F_x,1.659583976843723
a_exchange,pbe_fx,s,4.1,F_x,1.6601617080823763
a_exchange,pbe_fx,s,4.11,F_x,1.6607362293398804
a_exchange,pbe_fx,s,4.12,F_x,1.6613075622233082
a_exchange,pbe_fx,s,4.13,F_x,1.6618757281815073
a_exchange,pbe_fx,s,4.14,F_x,1.6624407485061672
a_exchange,pbe_fx,s,4.15,F_x,1.663002644332885
a_exchange,pbe_fx,s,4.16,F_x,1.6635614366422269
a_exchange,pbe_fx,s,4.17,F_x,1.6641171462607889
a_exchange,pbe_fx,s,4.18,F_x,1.664669793862251
a_exchange,pbe_fx,s,4.19,F_x,1.6652193999684315
a_exchange,pbe_fx,s,4.2,F_x,1.6657659849503361
a_exchange,pbe_fx,s,4.21,F_x,1.6663095690292045
