panel,series,x_name,x,y_name,y,F_parent,z_parent
a_exchange,pbe_fx,s,1.55,L_prime,0.3548501757272641,1.3184784303994812,0.7808539223139246
a_exchange,pbe_fx,s,1.5750000000000002,L_prime,0.3519781117408418,1.3246529148361825,0.7983248045402392
a_exchange,pbe_fx,s,1.6,L_prime,0.34909229993511737,1.330767408879276,0.8157680405559398
a_exchange,pbe_fx,s,1.625,L_prime,0.3461946213938433,1.3368205411494571,0.833179869224628
a_exchange,pbe_fx,s,1.6500000000000001,L_prime,0.343286912862564,1.3428110810720784,0.8505567459847598
a_exchange,pbe_fx,s,1.675,L_prime,0.3403709643479402,1.3487379324797883,0.8678953338265465
a_exchange,pbe_fx,s,1.7000000000000002,L_prime,0.3374485170521731,1.3546001273065218,0.8851924944884253
a_exchange,pbe_fx,s,1.725,L_prime,0.3345212616259624,1.360396819389886,0.9024452798846194
a_exchange,pbe_fx,s,1.75,L_prime,0.33159083672284656,1.3661272783967613,0.9196509237728053
a_exchange,pbe_fx,s,1.7750000000000001,L_prime,0.32865882783742273,1.3717908838848296,0.9368068336686285
a_exchange,pbe_fx,s,1.8,L_prime,0.3257267664097584,1.3773871195108214,0.9539105830118245
a_exchange,pbe_fx,s,1.8250000000000002,L_prime,0.3227961291783092,1.3829155673944546,0.9709599035869018
a_exchange,pbe_fx,s,1.85,L_prime,0.31986833776379,1.3883759026453952,0.9879526781997746
a_exchange,pbe_fx,s,1.875,L_prime,0.31694475846671194,1.3937678880590432,1.004886933610364
a_exchange,pbe_fx,s,1.9000000000000001,L_prime,0.3140267022616709,1.3990913689855675,1.02176083371998
a_exchange,pbe_fx,s,1.925,L_prime,0.3111154249719349,1.4043462683753405,1.0385726730112355
a_exchange,pbe_fx,s,1.9500000000000002,L_prime,0.3082121276084117,1.4095325820027964,1.0553208702373833
a_exchange,pbe_fx,s,1.975,L_prime,0.30531795685767943,1.4146503738697032,1.0720039623571715
a_exchange,pbe_fx,s,2.0,L_prime,0.3024340057043982,1.4196997717879212,1.0886205987106783
a_exchange,pbe_fx,s,2.025,L_prime,0.29956131417410825,1.4246809631409094,1.1051695354310604
a_exchange,pbe_fx,s,2.0500000000000003,L_prime,0.2967008701831148,1.4295941908225116,1.1216496300866892
a_exchange,pbe_fx,s,2.075,L_prime,0.29385361048288405,1.4344397493509262,1.1380598365477999
a_exchange,pbe_fx,s,2.1,L_prime,0.29102042168709336,1.4392179811552137,1.1543992000715217
a_exchange,pbe_fx,s,2.125,L_prime,0.28820214137021394,1.4439292730312083,1.1706668525988921
a_exchange,pbe_fx,s,2.15,L_prime,0.28539955922721083,1.4485740527633122,1.186862008257376
a_exchange,pbe_fx,s,2.1750000000000003,L_prime,0.28261341828466174,1.4531527859082907,1.2029839590622537
a_exchange,pbe_fx,s,2.2,L_prime,0.27984441615429106,1.4576659727369123,1.2190320708102165
a_exchange,pbe_fx,s,2.225,L_prime,0.2770932063205715,1.4621141453290472,1.2350057791584967
a_exchange,pbe_fx,s,2.25,L_prime,0.27436039945472235,1.4664978648176454,1.2509045858828647
a_exchange,pbe_fx,s,2.275,L_prime,0.27164656474803306,1.470817718776893,1.2667280553079063
a_exchange,pbe_fx,s,2.3000000000000003,L_prime,0.2689522312580616,1.475074318749721,1.2824758109030265
a_exchange,pbe_fx,s,2.325,L_prime,0.26627788926181817,1.479268297909802,1.2981475320377762
a_exchange,pbe_fx,s,2.35,L_prime,0.26362399161059036,1.483400308853113,1.3137429508901795
a_exchange,pbe_fx,s,2.375,L_prime,0.26099095508158404,1.4874710215141502,1.3292618495018842
a_exchange,pbe_fx,s,2.4000000000000004,L_prime,0.2583791617220402,1.491481121201892,1.3447040569741042
a_exchange,pbe_fx,s,2.4250000000000003,L_prime,0.255788960181941,1.4954313067506453,1.3600694467984735
a_exchange,pbe_fx,s,2.45,L_prime,0.2532206670318517,1.4993222887809725,1.3753579343170932
a_exchange,pbe_fx,s,2.475,L_prime,0.25067456806284266,1.5031547880659621,1.3905694743062336
a_exchange,pbe_fx,s,2.5,L_prime,0.24815091956581145,1.5069295339981974,1.4057040586782992
a_exchange,pbe_fx,s,2.5250000000000004,L_prime,0.24564994958787018,1.5106472631528727,1.420761714296865
a_exchange,pbe_fx,s,2.5500000000000003,L_prime,0.24317185916378478,1.514308717942618,1.4357425008997595
a_exchange,pbe_fx,s,2.575,L_prime,0.24071682352074839,1.5179146453597039,1.4506465091253427
a_exchange,pbe_fx,s,2.6,L_prime,0.23828499325505134,1.5214657958014208,1.4654738586373
a_exchange,pbe_fx,s,2.625,L_prime,0.23587649547944556,1.5249629219745588,1.4802246963434693
