#Epoch	Loss
0	8138533.367451707
1	224640.31196927596
2	13.87681175902535
3	41403.43961970564
4	1581881.4125262697
5	3.5972837558675677
6	4.6128574933811795
7	4.595274100140608
8	4.570941706783204
9	23.055359111362627
10	4.57041983435946
11	4.568188167607608
12	4.564368591164169
13	4.560433871884191
14	4.556496522628868
15	4.5527079637264025
16	4.549097368922558
17	4.54567279333928
18	4.5424494236288995
19	4.5393970312645635
20	4.536462998593283
21	4.533621099880256
22	4.531134198057755
23	4.528311194268081
24	4.525843472638485
25	4.523411620077204
26	4.520996699668694
27	4.518603331087248
28	4.516228681944123
29	4.513861087727075
30	4.511472561270985
31	4.509017791738431
32	4.5067914320060325
33	4.504348414978327
34	4.502092429322698
35	4.499842148618271
36	4.497511612544938
37	4.495234158256584
38	4.492971899021547
39	4.490705784684569
40	4.488481682018958
41	4.486172691975136
42	4.4839949698978305
43	4.481674881560087
44	4.479472299794413
45	4.477178729138626
46	4.474987218915251
47	4.472681892777465
48	4.47046988572222
49	4.468185463443041
50	4.4659924219787905
51	4.463706715628831
52	4.46148614608527
53	4.459198866432476
54	4.457006627904572
55	4.4547403152905565
56	4.45251675680082
57	4.450220815632685
58	4.448040387465877
59	4.445784412888096
60	4.443573214671024
61	4.441255338456312
62	4.4391362969707036
63	4.43685994759759
64	4.434702949127458
65	4.432339628858255
66	4.430307825621228
67	4.42792605179554
68	4.425832507698532
69	4.423510335044642
70	4.42130840382861
71	4.419056786040238
72	4.416873652654918
73	4.41470432443617
74	4.412441175870114
75	4.410350126280424
76	4.408087422930508
77	4.40597541943493
78	4.403751845250099
79	4.401633439807304
80	4.399429505698238
81	4.39731205286385
82	4.395162877018285
83	4.3930253453760715
84	4.390909635554538
85	4.388789305412558
86	4.386693788867471
87	4.3845774820346675
88	4.382510345424029
89	4.38041582238007
90	4.378359187424582
91	4.376281969344607
92	4.374249323532403
93	4.372198074512023
94	4.370175806280111
95	4.368146129120967
96	4.366143178652927
97	4.364144378392223
98	4.362155177797004
99	4.360181216229633
100	4.358207327385364
101	4.356261241702484
102	4.354310370870647
103	4.352388564811874
104	4.350462005486428
105	4.3485573353765625
106	4.346660776533225
107	4.344774315610535
108	4.342906908366668
109	4.3410433409367615
110	4.339201154264798
111	4.337364685496242
112	4.335542557052738
113	4.333736109533345
114	4.331936366339099
115	4.330155018800478
116	4.328383979915126
117	4.326625320271481
118	4.324882621704504
119	4.323149790360985
120	4.3214322190067564
121	4.319727951416821
122	4.318034983850769
123	4.316357759385502
124	4.314692798169162
125	4.313040182475796
126	4.311403145993612
127	4.309778340295448
128	4.30816616212826
129	4.306569426232821
130	4.304985329511471
131	4.303413655072794
132	4.301857247239711
133	4.300314144232325
134	4.298783175817882
135	4.297266965869167
136	4.295764806449673
137	4.294274920721195
138	4.292798863289751
139	4.291337199892787
140	4.290071361828146
141	4.290407887404106
142	4.289446941627961
143	4.288208395476245
144	4.286917462946826
145	4.285610603101555
146	4.2843014634327865
147	4.282996822505276
148	4.28170037273406
149	4.280414201504855
150	4.279139511627666
151	4.277877002085338
152	4.276627077377623
153	4.275389965119245
154	4.27416578419903
155	4.272954585444738
156	4.271756375865249
157	4.27057113388406
158	4.269398819264885
159	4.268239379083944
160	4.267092751831499
161	4.265958870395362
162	4.264837663549033
163	4.263729057448379
164	4.262632976469792
165	4.261549343536105
166	4.260478080832813
167	4.259419109743782
168	4.25837235126595
169	4.2573377260384575
170	4.256315154410727
171	4.25530455655678
172	4.254305852266649
173	4.2533189612551725
174	4.25234380278756
175	4.251380296187431
176	4.250428360313273
177	4.249487913840112
178	4.248558875175271
179	4.247641162448377
180	4.24673469350287
181	4.245839385889264
182	4.244955156860382
183	4.244081923368627
184	4.243219602065272
185	4.242368109301731
186	4.241527361069973
187	4.24069727325903
188	4.239877761222306
189	4.239068740223122
190	4.238270125135236
191	4.237481830696233
192	4.236703771338028
193	4.235935861260652
194	4.235178014446049
195	4.234430144616788
196	4.233692165420017
197	4.232963990218901
198	4.232245532330199
199	4.231536704875337
200	4.2308374208006105
201	4.230147593052088
202	4.229467134383019
203	4.228795957527953
204	4.2281339752167915
205	4.227481100042572
206	4.226837244629133
207	4.22620232164495
208	4.22557624367652
209	4.224958923389299
210	4.224350273540874
211	4.223750206859371
212	4.223158636197445
213	4.222575474544411
214	4.222000634909131
215	4.2214340304245415
216	4.220875574486379
217	4.220325180511033
218	4.219782762118381
219	4.2192482331008145
220	4.2187215074342275
221	4.218202499288241
222	4.21769112303561
223	4.217187293260715
224	4.21669092476712
225	4.2162019325840445
226	4.215720231971755
227	4.2152457383902
228	4.214778367609064
229	4.2143180356009236
230	4.213864658577213
231	4.213418152986065
232	4.212978435475255
233	4.212545422985192
234	4.212119032639716
235	4.211699181767953
236	4.211285787889278
237	4.210878768664165
238	4.210478041933386
239	4.2100835256881215
240	4.20969513794745
241	4.209312796837237
242	4.208936420454388
243	4.208565926813019
244	4.208201233862122
245	4.207842259295915
246	4.207488920544379
247	4.20714113463549
