#Epoch	Loss
0	4.447166474964202
1	3.9436534074111385
2	3.5155396288172907
3	3.222640562783899
4	3.0043371239076557
5	2.9481939821104786
6	2.82714215943009
7	2.756090587522781
8	2.7595325917888323
9	2.7622898665922597
10	2.7413421361341466
11	2.7265379999566113
12	2.7322723291260895
13	2.7569871103421604
14	2.755316297313939
15	2.7291607879833646
16	2.7311661987452176
17	2.7218147394639396
18	2.7142178766359044
19	2.714322061862669
20	2.7119896424917753
21	2.714895573601587
22	2.7151108533357156
23	2.711256037644058
24	2.71227043403376
25	2.7056515150925926
26	2.706043771849885
27	2.703712486995834
28	2.705416356238704
29	2.7056760002425757
30	2.7050556562983563
31	2.705639246439299
32	2.7031919904419577
33	2.7034721332731446
34	2.7011486106034663
35	2.701199801007112
36	2.7007672608196907
37	2.7004918038075036
38	2.7010132981672883
39	2.6999564811411285
40	2.7000459700619692
41	2.6988864035306217
42	2.698346587272596
43	2.69777543219607
44	2.69711931200675
45	2.6971891966483774
46	2.6966695419921902
47	2.696899121687131
48	2.6963435355061396
49	2.696371806503914
50	2.6957387778583266
51	2.6956033820289336
52	2.6950121261785625
53	2.6948532580993514
54	2.694438312815858
55	2.6943860503795065
56	2.694118147472944
57	2.6940725647850026
58	2.6938090912457855
59	2.6937320527883006
60	2.6935113266262123
61	2.6935003699017295
62	2.693365323507174
63	2.6933883343286427
64	2.6932456922611374
65	2.693225274758066
66	2.6930671065997047
67	2.693049711457508
68	2.692947898870799
69	2.6929412608609784
70	2.692868778078553
71	2.692826037782706
72	2.6927710824932403
73	2.692702219803205
74	2.692669209701957
75	2.6925988000706105
76	2.6925872207327544
77	2.6925392455899457
78	2.6925321664084234
79	2.692503532252562
80	2.6924847419139435
81	2.6924798978865128
82	2.6924684385694535
83	2.6924818660565775
84	2.692467714345788
85	2.692465275249253
86	2.6924498440114872
87	2.692439937327758
88	2.692435698772821
89	2.6924190806826975
90	2.692412135315667
91	2.6923946920699553
92	2.6923833482555977
93	2.6923728177525064
94	2.6923578380315423
95	2.692351451667281
96	2.692340708055065
97	2.692333542404352
98	2.692326954309785
99	2.6923170130587533
100	2.6923129914556747
101	2.6923075143421884
102	2.6923026368506124
103	2.6922991000153096
104	2.6922922944809606
105	2.6922878605777387
106	2.6922836168928037
107	2.6922783548876184
108	2.692275252448705
109	2.69227118102093
110	2.6922671038155133
111	2.6922641650367147
112	2.6922601730529174
113	2.6922570241687045
114	2.692254684665309
115	2.692251436171995
116	2.692248657062216
117	2.6922460832985724
118	2.692243062694595
119	2.6922406454631753
120	2.692238248726174
121	2.692235467005184
122	2.6922330889842816
123	2.6922306109930583
124	2.6922277765640845
125	2.6922252964396813
126	2.6922229461897453
127	2.6922204321803798
128	2.6922181222425894
129	2.692215892903156
130	2.692213527198163
131	2.692211290186656
132	2.6922091719061014
133	2.6922069795336414
134	2.6922048553202576
135	2.6922028390463293
136	2.692200749276117
137	2.69219864238495
138	2.6921966450327313
139	2.6921946541444726
140	2.692192613079844
141	2.6921906234296116
142	2.6921886810215763
143	2.6921867021380854
144	2.692184726134311
145	2.692182818564467
146	2.692180935084146
147	2.6921790345595267
148	2.6921771556072156
149	2.692175313809365
150	2.692173470933512
151	2.692171622509491
152	2.692169802270143
153	2.692168009740242
154	2.6921662160835553
155	2.69216442096604
156	2.6921626443416575
157	2.692160884881521
158	2.692159128709961
159	2.69215737868675
160	2.692155645951884
161	2.692153929098655
162	2.692152219714027
163	2.692150517027349
164	2.692148826399782
165	2.692147149972481
166	2.692145484665673
167	2.692143826663143
168	2.69214217593599
169	2.6921405358062436
170	2.692138907429466
171	2.6921372878363554
172	2.69213567485243
173	2.692134070001647
174	2.6921324750030364
175	2.6921308891428195
176	2.6921293112001488
177	2.692127740983185
178	2.692126178720516
179	2.692124624833005
180	2.6921230795246367
181	2.6921215420314724
182	2.6921200113358945
183	2.6921184874038038
184	2.692116970736117
185	2.6921154613807037
186	2.692113959123941
187	2.692112463711085
188	2.6921109746853675
189	2.6921094917736808
190	2.6921080151183547
191	2.692106544845754
192	2.692105080823399
193	2.692103622938938
194	2.692102171051914
195	2.692100724884134
196	2.6920992842581213
197	2.692097849103605
198	2.6920964192879056
199	2.692094994669075
200	2.6920935752037014
201	2.6920921608010926
202	2.6920907513240664
203	2.6920893466782077
204	2.692087946747547
205	2.6920865513723267
206	2.692085160438827
207	2.6920837738690384
208	2.6920823915467764
209	2.6920810133736346
210	2.6920796392580657
211	2.6920782690884577
212	2.69207690276132
213	2.6920755402281618
214	2.6920741814469578
215	2.692072826427327
216	2.6920714752684085
217	2.692070128243191
218	2.6920687859376518
219	2.692067449661876
220	2.6920661220755036
221	2.692064808809787
222	2.692063521568319
223	2.6920622859198855
224	2.6920611567198667
225	2.6920602595018344
226	2.6920598712675345
227	2.6920606628842907
228	2.6920641354020303
229	2.6920742044591277
230	2.692099478339219
231	2.6921650464297384
232	2.6923209824293415
233	2.6927436611298297
234	2.6936770810647865
235	2.6963816212201426
236	2.7004334522998015
237	2.711379913927279
238	2.7068765743119827
239	2.7019878703900764
240	2.692720585538115
241	2.698642764139206
242	2.705557983784241
243	2.693633249222376
244	2.6969282608871814
245	2.704142397180235
246	2.692975397652339
247	2.6974465883428134
248	2.7036337579763603
