#Epoch	Batch	Loss	Best
0	0	28.77280379020798	10000000000.0
1	0	432.7882599233692	28.77280379020798
2	0	154.28657161937463	28.77280379020798
3	0	6.7768668298670205	28.77280379020798
4	0	9.979529889485834	6.7768668298670205
5	0	6.822003597627257	6.7768668298670205
6	0	3.607746920033014	6.7768668298670205
7	0	4.1816516919493365	3.607746920033014
8	0	3.604012668247559	3.607746920033014
9	0	3.141099195840947	3.604012668247559
10	0	3.05205719932639	3.141099195840947
11	0	3.022905543207301	3.05205719932639
12	0	3.0160871742734243	3.022905543207301
13	0	2.987079529045943	3.0160871742734243
14	0	2.947930886211033	2.987079529045943
15	0	2.905988874123337	2.947930886211033
16	0	2.8575278961589676	2.905988874123337
17	0	2.822343498936542	2.8575278961589676
18	0	2.7788475512763697	2.822343498936542
19	0	2.7202805266786387	2.7788475512763697
20	0	2.631719753465614	2.7202805266786387
21	0	2.515616319251189	2.631719753465614
22	0	2.419653216104016	2.515616319251189
23	0	2.4734428923212946	2.419653216104016
24	0	2.4770177152874346	2.419653216104016
25	0	2.3572865323030454	2.419653216104016
26	0	2.2807308693370136	2.3572865323030454
27	0	2.265756841234262	2.2807308693370136
28	0	2.247768493823298	2.265756841234262
29	0	2.191354838998785	2.247768493823298
30	0	2.1108200462318845	2.191354838998785
31	0	2.0542217945501693	2.1108200462318845
32	0	2.0848836596956235	2.0542217945501693
33	0	2.129729945052448	2.0542217945501693
34	0	2.10823263594739	2.0542217945501693
35	0	2.0636888345988336	2.0542217945501693
36	0	2.0210723488359665	2.0542217945501693
37	0	1.9841176817882287	2.0210723488359665
38	0	1.9560964451353546	1.9841176817882287
39	0	1.939133522836629	1.9560964451353546
40	0	2.188640387713118	1.939133522836629
41	0	1.9754574603957813	1.939133522836629
42	0	1.9755880447542884	1.939133522836629
43	0	1.9310749431629834	1.939133522836629
44	0	1.9195202415668695	1.9310749431629834
45	0	1.9248744345890962	1.9195202415668695
46	0	1.905039546978827	1.9195202415668695
47	0	1.8552355337754172	1.905039546978827
48	0	1.803786304550988	1.8552355337754172
49	0	1.7681003083189628	1.803786304550988
50	0	1.6771495485453167	1.7681003083189628
51	0	1.5229672080292969	1.6771495485453167
52	0	1.3774370348770992	1.5229672080292969
53	0	1.2580780812557084	1.3774370348770992
54	0	1.1328666150520053	1.2580780812557084
55	0	1.0184509196361544	1.1328666150520053
56	0	0.9222669652951134	1.0184509196361544
57	0	0.8431025009421059	0.9222669652951134
58	0	0.8295703634660998	0.8431025009421059
59	0	0.8362290368530672	0.8295703634660998
60	0	0.843019042515576	0.8295703634660998
61	0	0.8407147977364675	0.8295703634660998
62	0	0.8331262468513108	0.8295703634660998
63	0	0.8163280337980218	0.8295703634660998
64	0	0.7954979722727977	0.8163280337980218
65	0	0.7720687084695529	0.7954979722727977
66	0	0.7470039595755056	0.7720687084695529
67	0	0.7269929687317845	0.7470039595755056
68	0	0.7100012760014222	0.7269929687317845
69	0	0.694000082352627	0.7100012760014222
70	0	0.6813474729235125	0.694000082352627
71	0	0.6612427915122829	0.6813474729235125
72	0	0.6379170284248963	0.6612427915122829
73	0	0.6084087617474381	0.6379170284248963
74	0	0.5750569013260779	0.6084087617474381
75	0	0.5418862331770055	0.5750569013260779
76	0	0.5053175335226411	0.5418862331770055
77	0	0.46913569994279203	0.5053175335226411
78	0	0.42709790886791094	0.46913569994279203
79	0	0.38849248739505937	0.42709790886791094
80	0	0.35885792901929825	0.38849248739505937
81	0	0.34093443614373814	0.35885792901929825
82	0	0.3420638437028713	0.34093443614373814
83	0	0.3575834924163182	0.34093443614373814
84	0	0.37371655834415185	0.34093443614373814
85	0	0.37987403509966056	0.34093443614373814
86	0	0.3761983768130214	0.34093443614373814
87	0	0.3688160680805812	0.34093443614373814
88	0	0.3650973899633333	0.34093443614373814
89	0	0.36434480205322056	0.34093443614373814
90	0	0.36517387248193073	0.34093443614373814
91	0	0.3572862348278706	0.34093443614373814
92	0	0.35767229768515135	0.34093443614373814
93	0	0.35637767430899275	0.34093443614373814
94	0	0.3456843036245074	0.34093443614373814
95	0	0.3419245846379047	0.34093443614373814
96	0	0.3360091274937247	0.34093443614373814
97	0	0.3286713135080282	0.3360091274937247
98	0	0.33115451994734385	0.3286713135080282
99	0	0.3328720083229067	0.3286713135080282
