#Epoch	Loss	Best
0	5.829172392525255	5.829172392525255
1	19.687047721732817	5.829172392525255
2	5.429020696118719	5.429020696118719
3	5.2328152597133215	5.2328152597133215
4	5.5160440872016405	5.2328152597133215
5	2.8556226774802753	2.8556226774802753
6	1.271678018878906	1.271678018878906
7	2.274931425181577	1.271678018878906
8	1.270442858688001	1.270442858688001
9	1.613572275004831	1.270442858688001
10	2.2055092140058474	1.270442858688001
11	1.4149436778006372	1.270442858688001
12	1.041986486423477	1.041986486423477
13	1.6580460276475009	1.041986486423477
14	1.3449718399091477	1.041986486423477
15	0.7937458612731471	0.7937458612731471
16	1.327207967164282	0.7937458612731471
17	1.1639919246877684	0.7937458612731471
18	0.7891824491766005	0.7891824491766005
19	1.1527610188709596	0.7891824491766005
20	0.9725058312219276	0.7891824491766005
21	0.8206833939199477	0.7891824491766005
22	1.0392345486828318	0.7891824491766005
23	0.7801059413669893	0.7801059413669893
24	0.9133303103931142	0.7801059413669893
25	0.9299888310104529	0.7801059413669893
26	0.7281995480012028	0.7281995480012028
27	0.9093203544214553	0.7281995480012028
28	0.758653595007938	0.7281995480012028
29	0.8080302093907775	0.7281995480012028
30	0.8241374369181135	0.7281995480012028
31	0.7004585055829451	0.7004585055829451
32	0.8079235313644435	0.7004585055829451
33	0.6810012380030153	0.6810012380030153
34	0.7596592389171318	0.6810012380030153
35	0.6984263312304491	0.6810012380030153
36	0.6941533919785934	0.6810012380030153
37	0.6849712562340913	0.6810012380030153
38	0.6406600120744899	0.6406600120744899
39	0.6513605853040045	0.6406600120744899
40	0.5864810602629523	0.5864810602629523
41	0.5705396712720585	0.5705396712720585
42	0.5602788760899566	0.5602788760899566
43	0.46112817663464417	0.46112817663464417
44	0.4951350952854317	0.46112817663464417
45	0.5291472900001168	0.46112817663464417
46	0.47677957404602284	0.46112817663464417
47	0.419963341008049	0.419963341008049
48	0.6062112286723169	0.419963341008049
49	0.3692856516885264	0.3692856516885264
50	0.6049526919517345	0.3692856516885264
51	0.3502414476698655	0.3502414476698655
52	0.6051614637160714	0.3502414476698655
53	0.25481356575432246	0.25481356575432246
54	0.6273855063938506	0.25481356575432246
55	0.16121360353736786	0.16121360353736786
56	0.5631105695916307	0.16121360353736786
57	0.22044744555823428	0.16121360353736786
58	0.4092581673040665	0.16121360353736786
59	0.3149693758656119	0.16121360353736786
60	0.26754739570081176	0.16121360353736786
61	0.35751446883282734	0.16121360353736786
62	0.2240670136477112	0.16121360353736786
63	0.287813844515594	0.16121360353736786
64	0.3003436373378577	0.16121360353736786
65	0.20100210486182757	0.16121360353736786
66	0.28733870414236695	0.16121360353736786
67	0.26589876864385137	0.16121360353736786
68	0.21136565232245313	0.16121360353736786
69	0.2942541870623443	0.16121360353736786
70	0.22079229626535746	0.16121360353736786
71	0.24691665682887629	0.16121360353736786
72	0.27033102512507245	0.16121360353736786
73	0.19478128613045237	0.16121360353736786
74	0.278072696015232	0.16121360353736786
75	0.20302200189972094	0.16121360353736786
76	0.23171723289025828	0.16121360353736786
77	0.23795000523144832	0.16121360353736786
78	0.1906634381278695	0.16121360353736786
79	0.23162048298851987	0.16121360353736786
80	0.20573280320634063	0.16121360353736786
81	0.19059785046646124	0.16121360353736786
82	0.2217403577973133	0.16121360353736786
83	0.18538570220055214	0.16121360353736786
84	0.19716515894401956	0.16121360353736786
85	0.20929528315094553	0.16121360353736786
86	0.18008958584359686	0.16121360353736786
87	0.19958654849720406	0.16121360353736786
88	0.20031410996254193	0.16121360353736786
89	0.1756560578798337	0.16121360353736786
90	0.20250197818710014	0.16121360353736786
91	0.18418489136951727	0.16121360353736786
92	0.18013893242115617	0.16121360353736786
93	0.19270225921988798	0.16121360353736786
94	0.17661855433710025	0.16121360353736786
95	0.17601350776032945	0.16121360353736786
96	0.1863818900845699	0.16121360353736786
97	0.16740015404170483	0.16121360353736786
98	0.17566344091874417	0.16121360353736786
99	0.17824873496717616	0.16121360353736786
