#Epoch	Batch	Loss	Best
0	0	0.024163207949752897	10000000000.0
1	0	0.03950514533291684	0.024163207949752897
2	0	0.023193733872206166	0.024163207949752897
3	0	0.016958852482371715	0.023193733872206166
4	0	0.012982544859478059	0.016958852482371715
5	0	0.009316762484271995	0.012982544859478059
6	0	0.00806354783822185	0.009316762484271995
7	0	0.010309780396887198	0.00806354783822185
8	0	0.008716103872073085	0.00806354783822185
9	0	0.011682720296816568	0.00806354783822185
10	0	0.007266047677039661	0.00806354783822185
11	0	0.004807089235941495	0.007266047677039661
12	0	0.01017063042234271	0.004807089235941495
13	0	0.006320921833253631	0.004807089235941495
14	0	0.007452307803462975	0.004807089235941495
15	0	0.005153422698364861	0.004807089235941495
16	0	0.006010231950989643	0.004807089235941495
17	0	0.0064990182569617475	0.004807089235941495
18	0	0.005581744815991999	0.004807089235941495
19	0	0.005640972840342531	0.004807089235941495
20	0	0.005344016772328238	0.004807089235941495
21	0	0.0048664570371253725	0.004807089235941495
22	0	0.0049956237266400964	0.004807089235941495
23	0	0.005114411369461006	0.004807089235941495
24	0	0.004681069254738507	0.004807089235941495
25	0	0.004670276212670867	0.004681069254738507
26	0	0.004812442735945144	0.004670276212670867
27	0	0.004311575712321999	0.004670276212670867
28	0	0.004493312869018425	0.004311575712321999
29	0	0.004354600106960593	0.004311575712321999
30	0	0.004090028453972786	0.004311575712321999
31	0	0.004241268308497687	0.004090028453972786
32	0	0.0038472067734449163	0.004090028453972786
33	0	0.004034533031019026	0.0038472067734449163
34	0	0.0036760439902917	0.0038472067734449163
35	0	0.0038723644667827653	0.0036760439902917
36	0	0.003488885173522211	0.0036760439902917
37	0	0.003710114413462056	0.003488885173522211
38	0	0.0033638474808262344	0.003488885173522211
39	0	0.003498276601304714	0.0033638474808262344
40	0	0.003389614993519206	0.0033638474808262344
41	0	0.003100975127325495	0.0033638474808262344
42	0	0.00332314521309062	0.003100975127325495
43	0	0.003241711068999744	0.003100975127325495
44	0	0.0028669895362968658	0.003100975127325495
45	0	0.002856246422615787	0.0028669895362968658
46	0	0.0031837320036041603	0.002856246422615787
47	0	0.0032164047022626343	0.002856246422615787
48	0	0.002669922375875435	0.002856246422615787
49	0	0.0024874234926777097	0.002669922375875435
50	0	0.0024585746162734323	0.0024874234926777097
51	0	0.0026262354346215243	0.0024585746162734323
52	0	0.002767317676043523	0.0024585746162734323
53	0	0.0026214334620797666	0.0024585746162734323
54	0	0.0024552485556407337	0.0024585746162734323
55	0	0.002363943616017095	0.0024552485556407337
56	0	0.0024996192887936546	0.002363943616017095
57	0	0.0024913847500395337	0.002363943616017095
58	0	0.0024039181036027307	0.002363943616017095
59	0	0.002370140937676444	0.002363943616017095
60	0	0.0023316326751815332	0.002363943616017095
61	0	0.002331141053157068	0.0023316326751815332
62	0	0.0024157616488348936	0.002331141053157068
63	0	0.0024337099249401506	0.002331141053157068
64	0	0.002545074690645438	0.002331141053157068
65	0	0.002383759204130803	0.002331141053157068
66	0	0.002281613580073072	0.002331141053157068
67	0	0.002239944415350082	0.002281613580073072
68	0	0.0021983378839031853	0.002239944415350082
69	0	0.002181597277376959	0.0021983378839031853
70	0	0.002209039601399149	0.002181597277376959
71	0	0.0023590589440357075	0.002181597277376959
72	0	0.00304506381291696	0.002181597277376959
73	0	0.0025814448146510723	0.002181597277376959
74	0	0.002362030834516575	0.002181597277376959
75	0	0.0022483951268594594	0.002181597277376959
76	0	0.0024724940951227803	0.002181597277376959
77	0	0.002628514263027666	0.002181597277376959
78	0	0.002738203404771149	0.002181597277376959
79	0	0.002159871431058459	0.002181597277376959
80	0	0.002206470684774967	0.002159871431058459
81	0	0.002770903475379209	0.002159871431058459
82	0	0.002219681743715154	0.002159871431058459
83	0	0.0019991448932114362	0.002159871431058459
84	0	0.0020544854255837657	0.0019991448932114362
85	0	0.002274013030957412	0.0019991448932114362
86	0	0.003033966678290703	0.0019991448932114362
87	0	0.0020558390925397236	0.0019991448932114362
88	0	0.002032873244879668	0.0019991448932114362
89	0	0.002487083189649065	0.0019991448932114362
90	0	0.0022593161576446898	0.0019991448932114362
91	0	0.0020662365650776712	0.0019991448932114362
92	0	0.002008081113333331	0.0019991448932114362
93	0	0.002102111531561812	0.0019991448932114362
94	0	0.002326691341305398	0.0019991448932114362
95	0	0.002110841217683846	0.0019991448932114362
96	0	0.0019774464303169994	0.0019991448932114362
97	0	0.0019238119755534226	0.0019774464303169994
98	0	0.0019933294344222645	0.0019238119755534226
99	0	0.0021814677870179914	0.0019238119755534226
